"Mymensingh,Bangladesh","Olongapo,Philippines"
"Pematangsiantar,Indonesia","Cagayan de Oro,Philippines"
"Pematangsiantar,Indonesia","Zamboanga,Philippines"
"Pematangsiantar,Indonesia","Baguio City,Philippines"
"Pematangsiantar,Indonesia","General Santos,Philippines"
"Pematangsiantar,Indonesia","Cebu,Philippines"
"Pematangsiantar,Indonesia","Iloilo,Philippines"
"Pematangsiantar,Indonesia","Davao,Philippines"
"Pematangsiantar,Indonesia","Manila,Philippines"
"Pekanbaru,Indonesia","Olongapo,Philippines"
"Pekanbaru,Indonesia","Quezon City,Philippines"
"Pekanbaru,Indonesia","Pasay City,Philippines"
"Pekanbaru,Indonesia","Iligan,Philippines"
"Pekanbaru,Indonesia","Legazpi,Philippines"
"Pekanbaru,Indonesia","Bacolod,Philippines"
"Pekanbaru,Indonesia","Naga,Philippines"
"Pekanbaru,Indonesia","Angeles,Philippines"
"Pekanbaru,Indonesia","Batangas,Philippines"
"Pekanbaru,Indonesia","Cagayan de Oro,Philippines"
"Pekanbaru,Indonesia","Zamboanga,Philippines"
"Pekanbaru,Indonesia","Baguio City,Philippines"
"Pekanbaru,Indonesia","General Santos,Philippines"
"Pekanbaru,Indonesia","Cebu,Philippines"
"Pekanbaru,Indonesia","Iloilo,Philippines"
"Pekanbaru,Indonesia","Davao,Philippines"
"Pekanbaru,Indonesia","Manila,Philippines"
"Manado,Indonesia","Olongapo,Philippines"
"Manado,Indonesia","Quezon City,Philippines"
"Manado,Indonesia","Pasay City,Philippines"
"Manado,Indonesia","Iligan,Philippines"
"Manado,Indonesia","Legazpi,Philippines"
"Manado,Indonesia","Bacolod,Philippines"
"Manado,Indonesia","Naga,Philippines"
"Manado,Indonesia","Angeles,Philippines"
"Manado,Indonesia","Batangas,Philippines"
"Manado,Indonesia","Cagayan de Oro,Philippines"
"Manado,Indonesia","Zamboanga,Philippines"
"Manado,Indonesia","Baguio City,Philippines"
"Manado,Indonesia","General Santos,Philippines"
"Manado,Indonesia","Cebu,Philippines"
"Manado,Indonesia","Iloilo,Philippines"
"Manado,Indonesia","Davao,Philippines"
"Manado,Indonesia","Manila,Philippines"
"Yogyakarta,Indonesia","Olongapo,Philippines"
"Yogyakarta,Indonesia","Quezon City,Philippines"
"Yogyakarta,Indonesia","Pasay City,Philippines"
"Yogyakarta,Indonesia","Iligan,Philippines"
"Yogyakarta,Indonesia","Legazpi,Philippines"
"Yogyakarta,Indonesia","Bacolod,Philippines"
"Yogyakarta,Indonesia","Naga,Philippines"
"Yogyakarta,Indonesia","Angeles,Philippines"
"Yogyakarta,Indonesia","Batangas,Philippines"
"Yogyakarta,Indonesia","Cagayan de Oro,Philippines"
"Yogyakarta,Indonesia","Zamboanga,Philippines"
"Yogyakarta,Indonesia","Baguio City,Philippines"
"Yogyakarta,Indonesia","General Santos,Philippines"
"Yogyakarta,Indonesia","Cebu,Philippines"
"Yogyakarta,Indonesia","Iloilo,Philippines"
"Yogyakarta,Indonesia","Davao,Philippines"
"Yogyakarta,Indonesia","Manila,Philippines"
"Palu,Indonesia","Olongapo,Philippines"
"Palu,Indonesia","Quezon City,Philippines"
"Palu,Indonesia","Pasay City,Philippines"
"Palu,Indonesia","Iligan,Philippines"
"Palu,Indonesia","Legazpi,Philippines"
"Palu,Indonesia","Bacolod,Philippines"
"Palu,Indonesia","Naga,Philippines"
"Palu,Indonesia","Angeles,Philippines"
"Palu,Indonesia","Batangas,Philippines"
"Palu,Indonesia","Cagayan de Oro,Philippines"
"Palu,Indonesia","Zamboanga,Philippines"
"Palu,Indonesia","Baguio City,Philippines"
"Palu,Indonesia","General Santos,Philippines"
"Palu,Indonesia","Cebu,Philippines"
"Palu,Indonesia","Iloilo,Philippines"
"Palu,Indonesia","Davao,Philippines"
"Palu,Indonesia","Manila,Philippines"
"Samarinda,Indonesia","Olongapo,Philippines"
"Samarinda,Indonesia","Quezon City,Philippines"
"Samarinda,Indonesia","Pasay City,Philippines"
"Samarinda,Indonesia","Iligan,Philippines"
"Samarinda,Indonesia","Legazpi,Philippines"
"Samarinda,Indonesia","Bacolod,Philippines"
"Samarinda,Indonesia","Naga,Philippines"
"Samarinda,Indonesia","Angeles,Philippines"
"Samarinda,Indonesia","Batangas,Philippines"
"Samarinda,Indonesia","Cagayan de Oro,Philippines"
"Samarinda,Indonesia","Zamboanga,Philippines"
"Samarinda,Indonesia","Baguio City,Philippines"
"Samarinda,Indonesia","General Santos,Philippines"
"Samarinda,Indonesia","Cebu,Philippines"
"Samarinda,Indonesia","Iloilo,Philippines"
"Samarinda,Indonesia","Davao,Philippines"
"Samarinda,Indonesia","Manila,Philippines"
"Cirebon,Indonesia","Olongapo,Philippines"
"Cirebon,Indonesia","Quezon City,Philippines"
"Cirebon,Indonesia","Pasay City,Philippines"
"Cirebon,Indonesia","Iligan,Philippines"
"Cirebon,Indonesia","Legazpi,Philippines"
"Cirebon,Indonesia","Bacolod,Philippines"
"Cirebon,Indonesia","Naga,Philippines"
"Cirebon,Indonesia","Angeles,Philippines"
"Cirebon,Indonesia","Batangas,Philippines"
"Cirebon,Indonesia","Cagayan de Oro,Philippines"
"Cirebon,Indonesia","Zamboanga,Philippines"
"Cirebon,Indonesia","Baguio City,Philippines"
"Cirebon,Indonesia","General Santos,Philippines"
"Cirebon,Indonesia","Cebu,Philippines"
"Cirebon,Indonesia","Iloilo,Philippines"
"Cirebon,Indonesia","Davao,Philippines"
"Cirebon,Indonesia","Manila,Philippines"
"Tasikmalaya,Indonesia","Olongapo,Philippines"
"Tasikmalaya,Indonesia","Quezon City,Philippines"
"Tasikmalaya,Indonesia","Pasay City,Philippines"
"Tasikmalaya,Indonesia","Iligan,Philippines"
"Tasikmalaya,Indonesia","Legazpi,Philippines"
"Tasikmalaya,Indonesia","Bacolod,Philippines"
"Tasikmalaya,Indonesia","Naga,Philippines"
"Tasikmalaya,Indonesia","Angeles,Philippines"
"Tasikmalaya,Indonesia","Batangas,Philippines"
"Tasikmalaya,Indonesia","Cagayan de Oro,Philippines"
"Tasikmalaya,Indonesia","Zamboanga,Philippines"
"Tasikmalaya,Indonesia","Baguio City,Philippines"
"Tasikmalaya,Indonesia","General Santos,Philippines"
"Tasikmalaya,Indonesia","Cebu,Philippines"
"Tasikmalaya,Indonesia","Iloilo,Philippines"
"Tasikmalaya,Indonesia","Davao,Philippines"
"Tasikmalaya,Indonesia","Manila,Philippines"
"Bogor,Indonesia","Olongapo,Philippines"
"Bogor,Indonesia","Quezon City,Philippines"
"Bogor,Indonesia","Pasay City,Philippines"
"Bogor,Indonesia","Iligan,Philippines"
"Bogor,Indonesia","Legazpi,Philippines"
"Bogor,Indonesia","Bacolod,Philippines"
"Bogor,Indonesia","Naga,Philippines"
"Bogor,Indonesia","Angeles,Philippines"
"Bogor,Indonesia","Batangas,Philippines"
"Bogor,Indonesia","Cagayan de Oro,Philippines"
"Bogor,Indonesia","Zamboanga,Philippines"
"Bogor,Indonesia","Baguio City,Philippines"
"Bogor,Indonesia","General Santos,Philippines"
"Bogor,Indonesia","Cebu,Philippines"
"Bogor,Indonesia","Iloilo,Philippines"
"Bogor,Indonesia","Davao,Philippines"
"Bogor,Indonesia","Manila,Philippines"
"Bengkulu,Indonesia","Olongapo,Philippines"
"Bengkulu,Indonesia","Quezon City,Philippines"
"Bengkulu,Indonesia","Pasay City,Philippines"
"Bengkulu,Indonesia","Iligan,Philippines"
"Bengkulu,Indonesia","Legazpi,Philippines"
"Bengkulu,Indonesia","Bacolod,Philippines"
"Bengkulu,Indonesia","Naga,Philippines"
"Bengkulu,Indonesia","Angeles,Philippines"
"Bengkulu,Indonesia","Batangas,Philippines"
"Bengkulu,Indonesia","Cagayan de Oro,Philippines"
"Bengkulu,Indonesia","Zamboanga,Philippines"
"Bengkulu,Indonesia","Baguio City,Philippines"
"Bengkulu,Indonesia","General Santos,Philippines"
"Bengkulu,Indonesia","Cebu,Philippines"
"Bengkulu,Indonesia","Iloilo,Philippines"
"Bengkulu,Indonesia","Davao,Philippines"
"Bengkulu,Indonesia","Manila,Philippines"
"Pontianak,Indonesia","Olongapo,Philippines"
"Pontianak,Indonesia","Quezon City,Philippines"
"Pontianak,Indonesia","Pasay City,Philippines"
"Pontianak,Indonesia","Iligan,Philippines"
"Pontianak,Indonesia","Legazpi,Philippines"
"Pontianak,Indonesia","Bacolod,Philippines"
"Pontianak,Indonesia","Naga,Philippines"
"Pontianak,Indonesia","Angeles,Philippines"
"Pontianak,Indonesia","Batangas,Philippines"
"Pontianak,Indonesia","Cagayan de Oro,Philippines"
"Pontianak,Indonesia","Zamboanga,Philippines"
"Pontianak,Indonesia","Baguio City,Philippines"
"Pontianak,Indonesia","General Santos,Philippines"
"Pontianak,Indonesia","Cebu,Philippines"
"Pontianak,Indonesia","Iloilo,Philippines"
"Pontianak,Indonesia","Davao,Philippines"
"Pontianak,Indonesia","Manila,Philippines"
"Jember,Indonesia","Olongapo,Philippines"
"Jember,Indonesia","Quezon City,Philippines"
"Jember,Indonesia","Pasay City,Philippines"
"Jember,Indonesia","Iligan,Philippines"
"Jember,Indonesia","Legazpi,Philippines"
"Jember,Indonesia","Bacolod,Philippines"
"Jember,Indonesia","Naga,Philippines"
"Jember,Indonesia","Angeles,Philippines"
"Jember,Indonesia","Batangas,Philippines"
"Jember,Indonesia","Cagayan de Oro,Philippines"
"Jember,Indonesia","Zamboanga,Philippines"
"Jember,Indonesia","Baguio City,Philippines"
"Jember,Indonesia","General Santos,Philippines"
"Jember,Indonesia","Cebu,Philippines"
"Jember,Indonesia","Iloilo,Philippines"
"Jember,Indonesia","Davao,Philippines"
"Jember,Indonesia","Manila,Philippines"
"Jambi,Indonesia","Olongapo,Philippines"
"Jambi,Indonesia","Quezon City,Philippines"
"Jambi,Indonesia","Pasay City,Philippines"
"Jambi,Indonesia","Iligan,Philippines"
"Jambi,Indonesia","Legazpi,Philippines"
"Jambi,Indonesia","Bacolod,Philippines"
"Jambi,Indonesia","Naga,Philippines"
"Jambi,Indonesia","Angeles,Philippines"
"Jambi,Indonesia","Batangas,Philippines"
"Jambi,Indonesia","Cagayan de Oro,Philippines"
"Jambi,Indonesia","Zamboanga,Philippines"
"Jambi,Indonesia","Baguio City,Philippines"
"Jambi,Indonesia","General Santos,Philippines"
"Jambi,Indonesia","Cebu,Philippines"
"Jambi,Indonesia","Iloilo,Philippines"
"Jambi,Indonesia","Davao,Philippines"
"Jambi,Indonesia","Manila,Philippines"
"Banda Aceh,Indonesia","Olongapo,Philippines"
"Banda Aceh,Indonesia","Quezon City,Philippines"
"Banda Aceh,Indonesia","Pasay City,Philippines"
"Banda Aceh,Indonesia","Iligan,Philippines"
"Banda Aceh,Indonesia","Legazpi,Philippines"
"Banda Aceh,Indonesia","Bacolod,Philippines"
"Banda Aceh,Indonesia","Naga,Philippines"
"Banda Aceh,Indonesia","Angeles,Philippines"
"Banda Aceh,Indonesia","Batangas,Philippines"
"Banda Aceh,Indonesia","Cagayan de Oro,Philippines"
"Banda Aceh,Indonesia","Zamboanga,Philippines"
"Banda Aceh,Indonesia","Baguio City,Philippines"
"Banda Aceh,Indonesia","General Santos,Philippines"
"Banda Aceh,Indonesia","Cebu,Philippines"
"Banda Aceh,Indonesia","Iloilo,Philippines"
"Banda Aceh,Indonesia","Davao,Philippines"
"Banda Aceh,Indonesia","Manila,Philippines"
"Balikpapan,Indonesia","Olongapo,Philippines"
"Balikpapan,Indonesia","Quezon City,Philippines"
"Balikpapan,Indonesia","Pasay City,Philippines"
"Balikpapan,Indonesia","Iligan,Philippines"
"Balikpapan,Indonesia","Legazpi,Philippines"
"Balikpapan,Indonesia","Bacolod,Philippines"
"Balikpapan,Indonesia","Naga,Philippines"
"Balikpapan,Indonesia","Angeles,Philippines"
"Balikpapan,Indonesia","Batangas,Philippines"
"Balikpapan,Indonesia","Cagayan de Oro,Philippines"
"Balikpapan,Indonesia","Zamboanga,Philippines"
"Balikpapan,Indonesia","Baguio City,Philippines"
"Balikpapan,Indonesia","General Santos,Philippines"
"Balikpapan,Indonesia","Cebu,Philippines"
"Balikpapan,Indonesia","Iloilo,Philippines"
"Balikpapan,Indonesia","Davao,Philippines"
"Balikpapan,Indonesia","Manila,Philippines"
"Surakarta,Indonesia","Olongapo,Philippines"
"Surakarta,Indonesia","Quezon City,Philippines"
"Surakarta,Indonesia","Pasay City,Philippines"
"Surakarta,Indonesia","Iligan,Philippines"
"Surakarta,Indonesia","Legazpi,Philippines"
"Surakarta,Indonesia","Bacolod,Philippines"
"Surakarta,Indonesia","Naga,Philippines"
"Surakarta,Indonesia","Angeles,Philippines"
"Surakarta,Indonesia","Batangas,Philippines"
"Surakarta,Indonesia","Cagayan de Oro,Philippines"
"Surakarta,Indonesia","Zamboanga,Philippines"
"Surakarta,Indonesia","Baguio City,Philippines"
"Surakarta,Indonesia","General Santos,Philippines"
"Surakarta,Indonesia","Cebu,Philippines"
"Surakarta,Indonesia","Iloilo,Philippines"
"Surakarta,Indonesia","Davao,Philippines"
"Surakarta,Indonesia","Manila,Philippines"
"Bandar Lampung,Indonesia","Olongapo,Philippines"
"Bandar Lampung,Indonesia","Quezon City,Philippines"
"Bandar Lampung,Indonesia","Pasay City,Philippines"
"Bandar Lampung,Indonesia","Iligan,Philippines"
"Bandar Lampung,Indonesia","Legazpi,Philippines"
"Bandar Lampung,Indonesia","Bacolod,Philippines"
"Bandar Lampung,Indonesia","Naga,Philippines"
"Bandar Lampung,Indonesia","Angeles,Philippines"
"Bandar Lampung,Indonesia","Batangas,Philippines"
"Bandar Lampung,Indonesia","Cagayan de Oro,Philippines"
"Bandar Lampung,Indonesia","Zamboanga,Philippines"
"Bandar Lampung,Indonesia","Baguio City,Philippines"
"Bandar Lampung,Indonesia","General Santos,Philippines"
"Bandar Lampung,Indonesia","Cebu,Philippines"
"Bandar Lampung,Indonesia","Iloilo,Philippines"
"Bandar Lampung,Indonesia","Davao,Philippines"
"Bandar Lampung,Indonesia","Manila,Philippines"
"Malang,Indonesia","Olongapo,Philippines"
"Malang,Indonesia","Quezon City,Philippines"
"Malang,Indonesia","Pasay City,Philippines"
"Malang,Indonesia","Iligan,Philippines"
"Malang,Indonesia","Legazpi,Philippines"
"Malang,Indonesia","Bacolod,Philippines"
"Malang,Indonesia","Naga,Philippines"
"Malang,Indonesia","Angeles,Philippines"
"Malang,Indonesia","Batangas,Philippines"
"Malang,Indonesia","Cagayan de Oro,Philippines"
"Malang,Indonesia","Zamboanga,Philippines"
"Malang,Indonesia","Baguio City,Philippines"
"Malang,Indonesia","General Santos,Philippines"
"Malang,Indonesia","Cebu,Philippines"
"Malang,Indonesia","Iloilo,Philippines"
"Malang,Indonesia","Davao,Philippines"
"Malang,Indonesia","Manila,Philippines"
###########Locations that failed
"Naga,Philippines"
"Batangas,Philippines"
"General Santos,Philippines"
"Olongapo,Philippines"
"Iloilo,Philippines"
"Baguio City,Philippines"
"Zamboanga,Philippines"
"Iligan,Philippines"
"Angeles,Philippines"
"Quezon City,Philippines"
"Bacolod,Philippines"
"Pasay City,Philippines"
"Cagayan de Oro,Philippines"
"Davao,Philippines"
"Cebu,Philippines"
"Legazpi,Philippines"
"Manila,Philippines"
